,,Job,Marital,Education,Default,HHInsurance,CarLoan,Communication,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,AgeBin,BalanceBin,CallLength,CallLengthBin,CallStartHour,LastContactDate,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum
test,124,technician,single,2,0,1,0,cellular,31,34,-1,0,NoPrev,2020-01-12 09:53:34,2020-01-12 09:53:50,1,1,0.26666666666666666,1,9,2016-07-31 00:00:00,6,7,30,5
test,125,management,single,3,0,0,0,cellular,10,6,-1,0,NoPrev,2020-01-12 17:12:14,2020-01-12 17:13:09,1,1,0.9166666666666666,1,17,2016-07-10 00:00:00,6,7,27,2
test,126,blue-collar,single,2,0,1,0,cellular,4,5,346,3,failure,2020-01-12 16:44:20,2020-01-12 16:47:14,1,1,2.9,1,16,2016-05-04 00:00:00,2,5,18,1
test,127,technician,single,3,0,0,0,cellular,30,2,2,1,other,2020-01-12 09:07:50,2020-01-12 09:10:21,1,1,2.5166666666666666,1,9,2016-01-30 00:00:00,5,1,4,4
test,128,management,single,3,0,0,0,cellular,6,2,199,6,success,2020-01-12 16:03:38,2020-01-12 16:07:05,2,1,3.45,1,16,2016-03-06 00:00:00,6,3,9,1
test,129,technician,married,2,0,1,0,cellular,19,4,-1,0,NoPrev,2020-01-12 14:39:44,2020-01-12 14:50:28,2,1,10.733333333333333,1,14,2016-11-19 00:00:00,5,11,46,3
test,130,technician,married,2,0,0,0,cellular,1,1,90,1,success,2020-01-12 10:40:23,2020-01-12 10:44:34,2,1,4.183333333333334,1,10,2016-06-01 00:00:00,2,6,22,1
test,131,services,married,2,0,1,0,cellular,15,1,-1,0,NoPrev,2020-01-12 15:09:39,2020-01-12 15:22:03,1,1,12.4,2,15,2016-05-15 00:00:00,6,5,19,2
test,132,blue-collar,married,2,0,0,1,cellular,12,3,-1,0,NoPrev,2020-01-12 15:40:24,2020-01-12 15:52:41,2,1,12.283333333333333,2,15,2016-05-12 00:00:00,3,5,19,2
test,133,technician,married,2,0,0,0,cellular,27,1,91,2,success,2020-01-12 09:05:51,2020-01-12 09:08:42,2,1,2.85,1,9,2016-10-27 00:00:00,3,10,43,5
test,134,technician,divorced,2,0,1,0,cellular,28,7,-1,0,NoPrev,2020-01-12 12:34:45,2020-01-12 12:35:34,2,1,0.8166666666666667,1,12,2016-08-28 00:00:00,6,8,34,4
test,135,services,married,2,0,1,0,cellular,24,9,-1,0,NoPrev,2020-01-12 11:02:53,2020-01-12 11:10:31,1,1,7.633333333333334,1,11,2016-07-24 00:00:00,6,7,29,4
test,136,unemployed,single,3,0,0,0,cellular,6,2,-1,0,NoPrev,2020-01-12 14:55:39,2020-01-12 15:00:14,1,1,4.583333333333333,1,14,2016-10-06 00:00:00,3,10,40,2
test,137,self-employed,married,2,0,1,0,cellular,8,3,-1,0,NoPrev,2020-01-12 16:21:17,2020-01-12 16:31:29,2,1,10.2,1,16,2016-05-08 00:00:00,6,5,18,1
test,138,admin.,divorced,2,0,1,0,cellular,1,3,-1,0,NoPrev,2020-01-12 16:58:37,2020-01-12 17:06:55,3,1,8.3,1,16,2016-04-01 00:00:00,4,4,13,1
test,139,self-employed,single,3,0,0,0,cellular,12,5,-1,0,NoPrev,2020-01-12 12:27:50,2020-01-12 12:30:09,1,1,2.316666666666667,1,12,2016-06-12 00:00:00,6,6,23,2
test,140,services,married,2,0,1,0,cellular,17,1,-1,0,NoPrev,2020-01-12 14:17:35,2020-01-12 14:24:35,2,1,7.0,1,14,2016-04-17 00:00:00,6,4,15,3
test,141,admin.,married,2,0,1,1,cellular,16,2,149,5,other,2020-01-12 17:56:44,2020-01-12 17:58:26,2,1,1.7,1,17,2016-04-16 00:00:00,5,4,15,3
test,142,technician,single,2,0,0,0,cellular,21,1,-1,0,NoPrev,2020-01-12 16:05:08,2020-01-12 16:05:50,2,1,0.7,1,16,2016-08-21 00:00:00,6,8,33,3
test,143,self-employed,single,3,0,1,0,cellular,8,1,-1,0,NoPrev,2020-01-12 16:49:01,2020-01-12 16:56:04,2,1,7.05,1,16,2016-05-08 00:00:00,6,5,18,1
test,144,retired,married,1,0,0,0,cellular,30,1,-1,0,NoPrev,2020-01-12 16:02:39,2020-01-12 16:04:42,3,1,2.05,1,16,2016-07-30 00:00:00,5,7,30,5
test,145,technician,single,3,0,0,0,cellular,5,2,-1,0,NoPrev,2020-01-12 13:57:26,2020-01-12 13:59:36,2,1,2.1666666666666665,1,13,2016-08-05 00:00:00,4,8,31,1
test,146,management,married,3,0,1,1,telephone,2,1,125,2,other,2020-01-12 17:03:46,2020-01-12 17:06:05,3,1,2.316666666666667,1,17,2016-07-02 00:00:00,5,7,26,1
test,147,management,single,3,0,1,0,cellular,12,2,-1,0,NoPrev,2020-01-12 10:11:08,2020-01-12 10:14:05,1,1,2.95,1,10,2016-08-12 00:00:00,4,8,32,2
test,148,management,single,3,0,0,1,cellular,27,1,180,4,failure,2020-01-12 16:29:35,2020-01-12 16:34:02,1,1,4.45,1,16,2016-07-27 00:00:00,2,7,30,5
test,149,management,married,3,0,1,1,telephone,31,2,283,1,success,2020-01-12 17:43:18,2020-01-12 17:51:11,2,1,7.883333333333334,1,17,2016-08-31 00:00:00,2,8,35,5
test,150,management,single,2,0,0,1,telephone,4,7,-1,0,NoPrev,2020-01-12 16:40:30,2020-01-12 16:51:10,1,1,10.666666666666666,1,16,2016-05-04 00:00:00,2,5,18,1
test,151,retired,married,2,0,0,0,cellular,18,2,186,1,success,2020-01-12 11:47:58,2020-01-12 11:52:01,3,1,4.05,1,11,2016-05-18 00:00:00,2,5,20,3
test,152,management,married,2,0,1,0,None,20,3,-1,0,NoPrev,2020-01-12 11:41:05,2020-01-12 11:44:38,3,1,3.55,1,11,2016-05-20 00:00:00,4,5,20,3
test,153,technician,married,2,0,0,0,cellular,28,2,-1,0,NoPrev,2020-01-12 12:09:37,2020-01-12 12:18:32,2,1,8.916666666666666,1,12,2016-08-28 00:00:00,6,8,34,4
test,154,services,married,2,0,0,1,None,20,1,-1,0,NoPrev,2020-01-12 12:41:06,2020-01-12 12:56:17,2,1,15.183333333333334,2,12,2016-06-20 00:00:00,0,6,25,4
test,155,entrepreneur,married,1,0,1,0,cellular,21,2,-1,0,NoPrev,2020-01-12 13:50:10,2020-01-12 13:59:19,2,1,9.15,1,13,2016-11-21 00:00:00,0,11,47,4
test,156,student,single,2,0,0,0,cellular,11,1,81,6,failure,2020-01-12 15:49:20,2020-01-12 15:55:04,1,1,5.733333333333333,1,15,2016-08-11 00:00:00,3,8,32,2
test,157,technician,single,2,0,1,0,cellular,9,5,315,3,other,2020-01-12 10:01:32,2020-01-12 10:03:33,2,1,2.0166666666666666,1,10,2016-04-09 00:00:00,5,4,14,2
test,158,technician,married,2,0,0,0,telephone,11,4,-1,0,NoPrev,2020-01-12 12:56:35,2020-01-12 12:57:27,3,1,0.8666666666666667,1,12,2016-07-11 00:00:00,0,7,28,3
test,159,management,married,3,0,0,0,None,28,2,-1,0,NoPrev,2020-01-12 15:07:19,2020-01-12 15:22:57,1,1,15.633333333333333,2,15,2016-05-28 00:00:00,5,5,21,4
test,160,management,single,3,0,0,0,cellular,7,1,-1,0,NoPrev,2020-01-12 16:07:28,2020-01-12 16:17:39,1,1,10.183333333333334,1,16,2016-07-07 00:00:00,3,7,27,2
test,161,blue-collar,single,2,0,1,0,None,23,1,-1,0,NoPrev,2020-01-12 10:14:14,2020-01-12 10:27:19,1,1,13.083333333333334,2,10,2016-05-23 00:00:00,0,5,21,4
test,162,blue-collar,married,2,1,1,0,None,9,1,-1,0,NoPrev,2020-01-12 12:40:13,2020-01-12 12:51:06,1,1,10.883333333333333,1,12,2016-05-09 00:00:00,0,5,19,2
test,163,housemaid,married,1,0,1,0,cellular,20,1,-1,0,NoPrev,2020-01-12 15:05:57,2020-01-12 15:11:22,2,1,5.416666666666667,1,15,2016-04-20 00:00:00,2,4,16,4
test,164,management,married,2,1,1,0,cellular,18,1,-1,0,NoPrev,2020-01-12 15:45:42,2020-01-12 15:48:35,2,1,2.8833333333333333,1,15,2016-11-18 00:00:00,4,11,46,3
test,165,blue-collar,married,2,0,1,1,None,27,2,-1,0,NoPrev,2020-01-12 16:10:06,2020-01-12 16:14:48,1,1,4.7,1,16,2016-05-27 00:00:00,4,5,21,4
test,166,services,married,2,0,1,0,telephone,29,1,-1,0,NoPrev,2020-01-12 09:25:37,2020-01-12 09:30:05,2,1,4.466666666666667,1,9,2016-07-29 00:00:00,4,7,30,5
test,167,admin.,divorced,2,0,0,0,None,28,1,-1,0,NoPrev,2020-01-12 13:13:29,2020-01-12 13:19:29,2,1,6.0,1,13,2016-05-28 00:00:00,5,5,21,4
test,168,management,single,3,0,1,1,None,15,4,-1,0,NoPrev,2020-01-12 12:03:26,2020-01-12 12:06:48,3,1,3.3666666666666667,1,12,2016-05-15 00:00:00,6,5,19,2
test,169,services,married,2,0,1,0,None,20,9,-1,0,NoPrev,2020-01-12 09:33:17,2020-01-12 09:45:06,2,1,11.816666666666666,2,9,2016-06-20 00:00:00,0,6,25,4
test,170,management,single,3,0,0,0,cellular,4,2,-1,0,NoPrev,2020-01-12 14:24:25,2020-01-12 14:31:01,1,1,6.6,1,14,2016-03-04 00:00:00,4,3,9,1
test,171,retired,married,2,0,0,0,telephone,3,2,104,4,success,2020-01-12 11:35:45,2020-01-12 11:50:37,4,1,14.866666666666667,2,11,2016-02-03 00:00:00,2,2,5,1
test,172,management,single,3,0,1,0,cellular,2,1,152,2,success,2020-01-12 17:54:17,2020-01-12 17:59:30,2,1,5.216666666666667,1,17,2016-03-02 00:00:00,2,3,9,1
test,173,student,single,2,0,0,0,cellular,12,1,-1,0,NoPrev,2020-01-12 10:01:16,2020-01-12 10:06:39,1,1,5.383333333333334,1,10,2016-10-12 00:00:00,2,10,41,3
test,174,entrepreneur,married,3,0,0,0,cellular,21,2,-1,0,NoPrev,2020-01-12 11:33:33,2020-01-12 11:36:23,2,1,2.8333333333333335,1,11,2016-11-21 00:00:00,0,11,47,4
test,175,blue-collar,single,2,0,0,0,telephone,4,2,-1,0,NoPrev,2020-01-12 10:34:15,2020-01-12 10:36:07,1,1,1.8666666666666667,1,10,2016-07-04 00:00:00,0,7,27,2
test,176,blue-collar,married,1,0,1,1,None,26,1,-1,0,NoPrev,2020-01-12 15:25:49,2020-01-12 15:26:57,3,1,1.1333333333333333,1,15,2016-05-26 00:00:00,3,5,21,4
test,177,services,married,2,0,1,0,None,7,1,-1,0,NoPrev,2020-01-12 09:35:34,2020-01-12 09:37:53,1,1,2.316666666666667,1,9,2016-05-07 00:00:00,5,5,18,1
test,178,admin.,married,2,1,1,0,cellular,8,1,347,2,failure,2020-01-12 17:09:21,2020-01-12 17:11:06,2,1,1.75,1,17,2016-05-08 00:00:00,6,5,18,1
test,179,admin.,married,3,0,1,0,cellular,29,3,-1,0,NoPrev,2020-01-12 11:35:00,2020-01-12 11:46:57,1,1,11.95,2,11,2016-04-29 00:00:00,4,4,17,5
test,180,admin.,married,2,0,1,0,None,14,1,-1,0,NoPrev,2020-01-12 11:00:11,2020-01-12 11:05:58,3,1,5.783333333333333,1,11,2016-05-14 00:00:00,5,5,19,2
test,181,retired,married,2,0,1,0,None,15,3,-1,0,NoPrev,2020-01-12 17:52:01,2020-01-12 17:53:29,3,1,1.4666666666666666,1,17,2016-05-15 00:00:00,6,5,19,2
test,182,retired,divorced,3,0,0,0,telephone,31,1,-1,0,NoPrev,2020-01-12 09:32:20,2020-01-12 09:42:35,3,1,10.25,1,9,2016-10-31 00:00:00,0,10,44,6
test,183,blue-collar,divorced,1,0,1,0,cellular,11,1,362,1,success,2020-01-12 13:54:13,2020-01-12 14:05:54,3,1,11.683333333333334,2,13,2016-05-11 00:00:00,2,5,19,2
test,184,management,married,2,0,0,0,telephone,20,1,-1,0,NoPrev,2020-01-12 11:50:52,2020-01-12 11:51:52,1,1,1.0,1,11,2016-11-20 00:00:00,6,11,46,3
test,185,blue-collar,married,2,0,1,0,None,6,2,-1,0,NoPrev,2020-01-12 10:56:21,2020-01-12 10:58:12,2,1,1.85,1,10,2016-05-06 00:00:00,4,5,18,1
test,186,management,married,2,0,1,1,telephone,28,1,-1,0,NoPrev,2020-01-12 15:21:44,2020-01-12 15:23:59,2,1,2.25,1,15,2016-10-28 00:00:00,4,10,43,5
test,187,admin.,married,2,0,1,0,cellular,30,1,-1,0,NoPrev,2020-01-12 13:12:22,2020-01-12 13:17:57,1,1,5.583333333333333,1,13,2016-04-30 00:00:00,5,4,17,5
test,188,blue-collar,married,1,0,1,1,cellular,28,3,-1,0,NoPrev,2020-01-12 10:35:21,2020-01-12 10:35:57,3,1,0.6,1,10,2016-08-28 00:00:00,6,8,34,4
test,189,blue-collar,married,1,0,1,0,cellular,5,2,196,4,other,2020-01-12 09:32:14,2020-01-12 09:41:11,3,1,8.95,1,9,2016-02-05 00:00:00,4,2,5,1
test,190,unemployed,divorced,2,0,0,0,cellular,2,1,-1,0,NoPrev,2020-01-12 11:09:34,2020-01-12 11:22:03,3,1,12.483333333333333,2,11,2016-02-02 00:00:00,1,2,5,1
test,191,technician,married,2,0,0,0,None,17,7,-1,0,NoPrev,2020-01-12 11:16:38,2020-01-12 11:19:20,3,1,2.7,1,11,2016-06-17 00:00:00,4,6,24,3
test,192,admin.,single,2,0,1,0,cellular,21,2,-1,0,NoPrev,2020-01-12 15:50:56,2020-01-12 15:53:15,2,1,2.316666666666667,1,15,2016-11-21 00:00:00,0,11,47,4
test,193,retired,married,2,0,0,0,cellular,15,5,181,2,failure,2020-01-12 09:10:09,2020-01-12 09:14:37,4,1,4.466666666666667,1,9,2016-07-15 00:00:00,4,7,28,3
test,194,technician,divorced,3,0,0,1,cellular,28,3,-1,0,NoPrev,2020-01-12 13:26:43,2020-01-12 13:27:13,2,1,0.5,1,13,2016-07-28 00:00:00,3,7,30,5
test,195,unemployed,married,3,0,1,0,cellular,8,2,-1,0,NoPrev,2020-01-12 10:54:21,2020-01-12 11:09:23,2,1,15.033333333333333,2,10,2016-04-08 00:00:00,4,4,14,2
test,196,services,married,2,0,1,0,cellular,11,1,286,2,failure,2020-01-12 17:01:15,2020-01-12 17:05:36,3,1,4.35,1,17,2016-05-11 00:00:00,2,5,19,2
test,197,retired,divorced,1,0,1,0,None,19,4,-1,0,NoPrev,2020-01-12 15:46:24,2020-01-12 15:51:59,3,1,5.583333333333333,1,15,2016-05-19 00:00:00,3,5,20,3
test,198,blue-collar,married,2,0,1,1,cellular,4,3,360,1,failure,2020-01-12 09:17:46,2020-01-12 09:22:52,1,1,5.1,1,9,2016-05-04 00:00:00,2,5,18,1
test,199,self-employed,single,3,0,0,0,cellular,29,2,-1,0,NoPrev,2020-01-12 13:30:17,2020-01-12 13:37:46,1,1,7.483333333333333,1,13,2016-12-29 00:00:00,3,12,52,5
test,200,technician,married,3,0,0,0,cellular,3,1,-1,0,NoPrev,2020-01-12 13:46:08,2020-01-12 13:48:03,2,1,1.9166666666666667,1,13,2016-04-03 00:00:00,6,4,13,1
test,201,services,married,2,0,1,0,cellular,17,1,-1,0,NoPrev,2020-01-12 10:40:39,2020-01-12 10:40:57,2,1,0.3,1,10,2016-04-17 00:00:00,6,4,15,3
test,202,management,single,3,0,0,0,cellular,13,1,348,1,success,2020-01-12 13:33:10,2020-01-12 13:37:02,1,1,3.8666666666666667,1,13,2016-04-13 00:00:00,2,4,15,3
test,203,admin.,married,3,0,1,0,cellular,5,1,195,4,success,2020-01-12 15:28:17,2020-01-12 15:34:46,1,1,6.483333333333333,1,15,2016-05-05 00:00:00,3,5,18,1
test,204,technician,married,2,0,1,0,cellular,9,1,90,4,success,2020-01-12 15:53:48,2020-01-12 15:58:49,2,1,5.016666666666667,1,15,2016-03-09 00:00:00,2,3,10,2
test,205,technician,married,2,0,1,0,cellular,7,4,-1,0,NoPrev,2020-01-12 09:30:55,2020-01-12 09:33:37,2,1,2.7,1,9,2016-07-07 00:00:00,3,7,27,2
test,206,retired,married,2,0,0,0,cellular,10,5,-1,0,NoPrev,2020-01-12 17:08:23,2020-01-12 17:12:37,4,1,4.233333333333333,1,17,2016-11-10 00:00:00,3,11,45,2
test,207,admin.,divorced,2,0,1,0,None,26,2,-1,0,NoPrev,2020-01-12 15:42:23,2020-01-12 15:49:34,2,1,7.183333333333334,1,15,2016-05-26 00:00:00,3,5,21,4
test,208,unemployed,married,2,0,1,0,None,8,3,-1,0,NoPrev,2020-01-12 16:06:01,2020-01-12 16:06:28,3,1,0.45,1,16,2016-05-08 00:00:00,6,5,18,1
test,209,admin.,married,2,0,0,0,cellular,6,2,-1,0,NoPrev,2020-01-12 10:30:31,2020-01-12 10:37:17,2,1,6.766666666666667,1,10,2016-08-06 00:00:00,5,8,31,1
test,210,blue-collar,married,2,0,1,0,cellular,13,2,340,2,other,2020-01-12 11:32:07,2020-01-12 11:41:09,1,1,9.033333333333333,1,11,2016-04-13 00:00:00,2,4,15,3
test,211,technician,single,3,0,1,0,telephone,27,2,-1,0,NoPrev,2020-01-12 14:33:22,2020-01-12 14:39:04,1,1,5.7,1,14,2016-02-27 00:00:00,5,2,8,4
test,212,student,single,2,0,0,0,cellular,15,2,244,4,other,2020-01-12 14:47:33,2020-01-12 14:50:51,1,1,3.3,1,14,2016-07-15 00:00:00,4,7,28,3
test,213,blue-collar,married,2,0,1,0,None,19,1,-1,0,NoPrev,2020-01-12 09:07:57,2020-01-12 09:24:49,1,1,16.866666666666667,2,9,2016-06-19 00:00:00,6,6,24,3
test,214,entrepreneur,married,2,0,0,0,cellular,20,3,-1,0,NoPrev,2020-01-12 17:48:41,2020-01-12 17:50:03,2,1,1.3666666666666667,1,17,2016-11-20 00:00:00,6,11,46,3
test,215,blue-collar,married,2,0,1,0,cellular,11,2,-1,0,NoPrev,2020-01-12 12:04:58,2020-01-12 12:22:38,3,1,17.666666666666668,2,12,2016-07-11 00:00:00,0,7,28,3
test,216,management,married,3,0,1,0,None,2,1,-1,0,NoPrev,2020-01-12 11:53:05,2020-01-12 11:56:48,1,1,3.716666666666667,1,11,2016-06-02 00:00:00,3,6,22,1
test,217,technician,single,2,0,1,0,None,26,2,-1,0,NoPrev,2020-01-12 12:37:22,2020-01-12 12:39:12,1,1,1.8333333333333333,1,12,2016-05-26 00:00:00,3,5,21,4
test,218,management,single,3,0,0,0,cellular,3,3,-1,0,NoPrev,2020-01-12 11:17:47,2020-01-12 11:21:45,1,1,3.966666666666667,1,11,2016-06-03 00:00:00,4,6,22,1
test,219,admin.,single,3,0,1,0,cellular,15,1,-1,0,NoPrev,2020-01-12 14:58:54,2020-01-12 15:01:13,1,1,2.316666666666667,1,14,2016-06-15 00:00:00,2,6,24,3
test,220,student,single,2,0,0,0,cellular,6,1,179,2,success,2020-01-12 15:09:48,2020-01-12 15:12:46,1,1,2.966666666666667,1,15,2016-08-06 00:00:00,5,8,31,1
test,221,entrepreneur,married,2,0,1,0,cellular,19,1,-1,0,NoPrev,2020-01-12 16:54:19,2020-01-12 16:58:04,2,1,3.75,1,16,2016-11-19 00:00:00,5,11,46,3
test,222,retired,married,1,0,0,0,cellular,18,2,-1,0,NoPrev,2020-01-12 17:55:46,2020-01-12 17:59:00,3,1,3.2333333333333334,1,17,2016-08-18 00:00:00,3,8,33,3
test,223,management,divorced,2,0,1,0,None,13,1,-1,0,NoPrev,2020-01-12 09:19:27,2020-01-12 09:41:53,1,1,22.433333333333334,3,9,2016-05-13 00:00:00,4,5,19,2
test,224,management,married,3,0,1,0,None,9,1,-1,0,NoPrev,2020-01-12 09:16:17,2020-01-12 09:19:01,1,1,2.7333333333333334,1,9,2016-05-09 00:00:00,0,5,19,2
test,225,management,single,3,0,1,0,cellular,28,2,-1,0,NoPrev,2020-01-12 13:58:44,2020-01-12 14:05:52,2,1,7.133333333333334,1,13,2016-07-28 00:00:00,3,7,30,5
test,226,blue-collar,single,2,0,0,0,cellular,18,1,-1,0,NoPrev,2020-01-12 10:04:09,2020-01-12 10:08:34,1,1,4.416666666666667,1,10,2016-03-18 00:00:00,4,3,11,3
test,227,management,married,3,0,1,0,cellular,8,3,-1,0,NoPrev,2020-01-12 15:03:34,2020-01-12 15:04:39,3,1,1.0833333333333333,1,15,2016-04-08 00:00:00,4,4,14,2
test,228,blue-collar,married,1,0,1,0,None,3,1,-1,0,NoPrev,2020-01-12 12:12:26,2020-01-12 12:13:09,2,1,0.7166666666666667,1,12,2016-06-03 00:00:00,4,6,22,1
test,229,technician,single,3,0,1,0,cellular,5,3,92,8,success,2020-01-12 09:12:20,2020-01-12 09:15:12,2,1,2.8666666666666667,1,9,2016-08-05 00:00:00,4,8,31,1
test,230,technician,single,3,0,0,0,cellular,5,1,-1,0,NoPrev,2020-01-12 10:53:27,2020-01-12 10:58:07,3,1,4.666666666666667,1,10,2016-04-05 00:00:00,1,4,14,2
test,231,blue-collar,single,3,0,0,0,cellular,7,1,-1,0,NoPrev,2020-01-12 12:28:53,2020-01-12 12:33:52,2,1,4.983333333333333,1,12,2016-04-07 00:00:00,3,4,14,2
test,232,student,single,2,0,0,0,telephone,5,9,8,13,other,2020-01-12 16:56:02,2020-01-12 16:56:38,2,1,0.6,1,16,2016-02-05 00:00:00,4,2,5,1
test,233,student,single,3,0,0,0,cellular,23,1,535,1,failure,2020-01-12 14:00:29,2020-01-12 14:04:40,1,1,4.183333333333334,1,14,2016-07-23 00:00:00,5,7,29,4
test,234,technician,divorced,2,0,1,0,cellular,20,1,91,1,failure,2020-01-12 12:06:05,2020-01-12 12:07:34,1,1,1.4833333333333334,1,12,2016-11-20 00:00:00,6,11,46,3
test,235,services,single,2,0,1,1,None,23,3,-1,0,NoPrev,2020-01-12 17:51:56,2020-01-12 17:54:34,1,1,2.6333333333333333,1,17,2016-05-23 00:00:00,0,5,21,4
test,236,technician,single,2,0,1,0,None,20,1,-1,0,NoPrev,2020-01-12 17:37:38,2020-01-12 17:39:52,2,1,2.2333333333333334,1,17,2016-05-20 00:00:00,4,5,20,3
test,237,technician,married,2,0,0,1,None,26,1,-1,0,NoPrev,2020-01-12 11:02:01,2020-01-12 11:03:04,2,1,1.05,1,11,2016-05-26 00:00:00,3,5,21,4
test,238,blue-collar,married,2,0,1,0,cellular,12,1,-1,0,NoPrev,2020-01-12 09:51:12,2020-01-12 09:53:33,2,1,2.35,1,9,2016-05-12 00:00:00,3,5,19,2
test,239,blue-collar,married,2,0,1,0,None,30,3,-1,0,NoPrev,2020-01-12 17:05:57,2020-01-12 17:07:34,3,1,1.6166666666666667,1,17,2016-05-30 00:00:00,0,5,22,5
test,240,services,married,2,0,0,0,cellular,28,3,-1,0,NoPrev,2020-01-12 13:16:03,2020-01-12 13:19:21,2,1,3.3,1,13,2016-01-28 00:00:00,3,1,4,4
test,241,management,divorced,3,0,0,0,None,23,6,-1,0,NoPrev,2020-01-12 13:23:25,2020-01-12 13:33:22,2,1,9.95,1,13,2016-05-23 00:00:00,0,5,21,4
test,242,technician,single,2,0,0,0,cellular,9,5,-1,0,NoPrev,2020-01-12 13:05:55,2020-01-12 13:08:19,1,1,2.4,1,13,2016-07-09 00:00:00,5,7,27,2
test,243,management,married,2,0,0,0,cellular,21,1,-1,0,NoPrev,2020-01-12 12:56:37,2020-01-12 12:57:17,3,1,0.6666666666666666,1,12,2016-11-21 00:00:00,0,11,47,4
test,244,blue-collar,married,2,0,1,0,None,14,1,-1,0,NoPrev,2020-01-12 17:02:19,2020-01-12 17:05:20,2,1,3.0166666666666666,1,17,2016-05-14 00:00:00,5,5,19,2
test,245,management,married,3,0,0,0,cellular,30,1,269,1,failure,2020-01-12 16:37:05,2020-01-12 16:43:26,3,1,6.35,1,16,2016-04-30 00:00:00,5,4,17,5
test,246,technician,married,2,0,0,1,cellular,20,2,-1,0,NoPrev,2020-01-12 10:34:48,2020-01-12 10:41:54,3,1,7.1,1,10,2016-11-20 00:00:00,6,11,46,3
test,247,technician,married,2,0,1,0,cellular,19,1,90,6,success,2020-01-12 10:20:32,2020-01-12 10:28:24,3,1,7.866666666666666,1,10,2016-05-19 00:00:00,3,5,20,3
test,248,student,single,2,0,0,0,cellular,8,3,184,1,success,2020-01-12 12:14:17,2020-01-12 12:20:15,2,1,5.966666666666667,1,12,2016-09-08 00:00:00,3,9,36,2
test,249,blue-collar,married,1,0,1,0,None,19,2,-1,0,NoPrev,2020-01-12 09:38:48,2020-01-12 09:44:01,1,1,5.216666666666667,1,9,2016-05-19 00:00:00,3,5,20,3
test,250,retired,divorced,1,0,0,0,cellular,14,2,91,4,success,2020-01-12 15:18:47,2020-01-12 15:25:31,4,1,6.733333333333333,1,15,2016-09-14 00:00:00,2,9,37,3
test,251,services,single,2,0,1,0,cellular,28,1,182,1,failure,2020-01-12 10:52:56,2020-01-12 10:56:13,2,1,3.283333333333333,1,10,2016-06-28 00:00:00,1,6,26,5
test,252,technician,single,3,0,0,0,cellular,25,4,-1,0,NoPrev,2020-01-12 11:47:07,2020-01-12 11:49:57,1,1,2.8333333333333335,1,11,2016-08-25 00:00:00,3,8,34,4
test,253,self-employed,married,3,0,0,0,None,20,2,-1,0,NoPrev,2020-01-12 15:45:23,2020-01-12 15:46:02,2,1,0.65,1,15,2016-06-20 00:00:00,0,6,25,4
test,254,management,single,3,0,1,0,cellular,4,5,-1,0,NoPrev,2020-01-12 16:32:53,2020-01-12 16:33:19,2,1,0.43333333333333335,1,16,2016-05-04 00:00:00,2,5,18,1
test,255,admin.,married,1,0,0,0,telephone,4,2,-1,0,NoPrev,2020-01-12 09:51:04,2020-01-12 09:53:35,2,1,2.5166666666666666,1,9,2016-02-04 00:00:00,3,2,5,1
test,256,technician,married,2,0,1,0,cellular,18,1,63,5,failure,2020-01-12 14:49:36,2020-01-12 14:53:16,3,1,3.6666666666666665,1,14,2016-02-18 00:00:00,3,2,7,3
test,257,management,married,1,0,0,0,cellular,2,2,-1,0,NoPrev,2020-01-12 16:20:41,2020-01-12 16:24:37,3,1,3.933333333333333,1,16,2016-06-02 00:00:00,3,6,22,1
test,258,blue-collar,married,1,0,1,0,cellular,12,1,326,5,failure,2020-01-12 15:16:42,2020-01-12 15:19:51,3,1,3.15,1,15,2016-05-12 00:00:00,3,5,19,2
test,259,technician,divorced,2,0,1,0,cellular,10,2,-1,0,NoPrev,2020-01-12 14:37:19,2020-01-12 14:46:19,1,1,9.0,1,14,2016-08-10 00:00:00,2,8,32,2
test,260,self-employed,married,2,0,1,0,cellular,6,1,-1,0,NoPrev,2020-01-12 13:47:53,2020-01-12 14:05:36,2,1,17.716666666666665,2,13,2016-04-06 00:00:00,2,4,14,2
test,261,unemployed,divorced,2,0,0,0,cellular,20,1,-1,0,NoPrev,2020-01-12 17:26:12,2020-01-12 17:27:50,2,1,1.6333333333333333,1,17,2016-11-20 00:00:00,6,11,46,3
test,262,management,single,3,0,0,0,cellular,18,8,-1,0,NoPrev,2020-01-12 16:11:56,2020-01-12 16:26:38,2,1,14.7,2,16,2016-08-18 00:00:00,3,8,33,3
test,263,retired,married,3,0,0,0,telephone,20,2,183,5,failure,2020-01-12 12:36:11,2020-01-12 12:40:09,4,1,3.966666666666667,1,12,2016-10-20 00:00:00,3,10,42,4
test,264,student,single,3,0,0,0,None,17,3,-1,0,NoPrev,2020-01-12 17:45:48,2020-01-12 18:08:13,2,1,22.416666666666668,3,17,2016-06-17 00:00:00,4,6,24,3
test,265,retired,divorced,1,0,0,0,telephone,31,8,-1,0,NoPrev,2020-01-12 14:29:26,2020-01-12 14:32:26,2,1,3.0,1,14,2016-07-31 00:00:00,6,7,30,5
test,266,self-employed,married,3,0,1,0,cellular,30,2,-1,0,NoPrev,2020-01-12 14:04:42,2020-01-12 14:07:42,3,1,3.0,1,14,2016-10-30 00:00:00,6,10,43,5
